dataset_id,timestamp,image_path,action,random_distance,bumper_event,total_current,final_current,current_samples,encoder_left,encoder_right,imu_roll,imu_pitch,temperature,pressure,humidity
1,2025-06-16T14:48:30.555980,dataset_001_20250616_144830_555.jpg,3,0.0,none,2.3799999999999994,0.0,6,10241,10055,1.41,-4.26,22.2,1018.1,63.4
