timestamp,action_state,state_instance,imu_roll,imu_pitch,imu_yaw,encoder_left,encoder_right,power_in_voltage,power_in_current,power_out_voltage,power_out_current,ldr_left,ldr_right,temperature,humidity,pressure,bumper_top,bumper_bottom,bumper_left,bumper_right,motion,Solar_In
13.2716,idle,0,1.1,-3.26,0.0,0,0,13.22,-0.0,13.21,0.43,2,9,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2716,idle,0,1.07,-3.29,0.0,0,0,13.22,-0.0,13.21,0.41,0,4,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2716,idle,1,0.95,-3.26,0.0,0,0,13.22,-0.0,13.21,0.41,0,8,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2717,idle,0,1.01,-3.32,0.0,0,0,13.22,-0.0,13.21,0.43,0,5,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2717,idle,0,1.13,-3.24,0.0,0,0,13.21,-0.0,13.2,0.5,0,2,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2717,idle,0,1.16,-3.29,0.0,0,0,13.2,-0.0,13.19,0.54,0,3,24.1,56.1,1010.1,0,0,0,0,stop,0.0
13.2717,idle,0,1.03,-3.31,0.0,0,0,13.2,-0.0,13.18,0.7,1,3,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2718,idle,0,1.13,-3.28,0.0,0,0,13.22,-0.0,13.19,0.59,0,7,24.1,56.2,1010.0,0,0,0,0,stop,0.0
13.2718,idle,0,1.11,-3.4,0.0,0,0,13.21,-0.0,13.2,0.48,0,6,24.1,56.2,1010.0,0,0,0,0,stop,0.0
13.2718,idle,0,1.01,-3.3,0.0,0,0,13.21,-0.0,13.2,0.43,0,5,24.1,56.0,1010.0,0,0,0,0,stop,0.0
13.2718,idle,0,1.01,-3.38,0.0,0,0,13.22,-0.0,13.21,0.43,3,1,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2719,idle,0,1.13,-3.21,0.0,0,0,13.22,-0.0,13.21,0.44,2,9,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2719,idle,0,1.07,-3.41,0.0,0,0,13.22,-0.0,13.21,0.44,5,9,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2719,idle,0,1.06,-3.34,0.0,0,0,13.22,-0.0,13.21,0.44,0,4,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.2719,idle,0,1.07,-3.3,0.0,0,0,13.2,-0.0,13.2,0.44,0,2,24.1,56.1,1010.0,0,0,0,0,stop,0.0
13.272,idle,0,0.98,-3.35,0.0,0,0,13.21,-0.0,13.2,0.47,0,4,24.1,56.2,1010.0,0,0,0,0,stop,0.0
13.272,idle,0,0.9,-3.24,0.0,0,0,13.22,-0.0,13.21,0.43,0,4,24.1,56.2,1010.0,0,0,0,0,stop,0.0
13.272,idle,0,0.95,-3.14,0.0,0,0,13.22,-0.0,13.21,0.45,2,6,24.1,56.1,1010.0,0,0,0,0,stop,0.0
