timestamp,action_state,state_instance,imu_roll,imu_pitch,imu_yaw,encoder_left,encoder_right,power_in_voltage,power_in_current,power_out_voltage,power_out_current,ldr_left,ldr_right,temperature,humidity,pressure,bumper_top,bumper_bottom,bumper_left,bumper_right,motion,Solar_In
13.2388,idle,0,0.55,-3.94,0.0,0,0,13.24,-0.0,13.23,0.42,5,3,24.0,56.2,1010.0,0,0,0,0,stop,0.0
13.2388,idle,0,0.39,-3.92,0.0,0,0,13.23,-0.0,13.23,0.42,4,6,24.0,56.2,1010.1,0,0,0,0,stop,0.0
13.2388,idle,1,0.44,-3.96,0.0,0,0,13.24,-0.0,13.23,0.4,0,6,24.0,56.1,1010.0,0,0,0,0,stop,0.0
13.2389,idle,0,0.49,-3.9,0.0,0,0,13.24,-0.0,13.23,0.43,4,7,24.0,56.2,1010.0,0,0,0,0,stop,0.0
13.2389,idle,0,0.44,-3.86,0.0,0,0,13.23,-0.0,13.22,0.52,0,0,24.0,56.1,1010.0,0,0,0,0,stop,0.0
13.2389,idle,0,0.77,-3.94,0.0,0,0,13.23,-0.0,13.21,0.44,1,1,24.0,56.2,1010.1,0,0,0,0,stop,0.0
13.2389,idle,0,0.55,-3.89,0.0,0,0,13.24,-0.0,13.23,0.4,2,0,24.0,56.2,1010.0,0,0,0,0,stop,0.0
13.2389,idle,0,0.57,-3.78,0.0,0,0,13.24,-0.0,13.23,0.43,0,2,24.0,56.2,1010.0,0,0,0,0,stop,0.0
13.239,idle,0,0.55,-3.92,0.0,0,0,13.24,-0.0,13.23,0.4,0,0,24.0,56.2,1010.0,0,0,0,0,stop,0.0
13.239,idle,0,0.47,-3.95,0.0,0,0,13.24,-0.0,13.23,0.4,3,6,24.0,56.2,1010.1,0,0,0,0,stop,0.0
13.239,idle,0,0.6,-3.82,0.0,0,0,13.24,-0.0,13.23,0.41,0,2,24.0,56.2,1010.1,0,0,0,0,stop,0.0
