timestamp,action_state,distance_scale,stop_certainty,policy_inference,state_instance,imu_roll,imu_pitch,imu_yaw,encoder_left,encoder_right,power_in_voltage,power_in_current,power_out_voltage,power_out_current,ldr_left,ldr_right,temperature,humidity,pressure,bumper_top,bumper_bottom,bumper_left,bumper_right,motion,Solar_In
14.9002,idle,0.0,0.0,0,0,-0.57,-7.03,0.0,0,0,13.15,-0.0,13.14,0.44,29,14,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9002,idle,0.0,0.0,0,1,-0.5,-7.15,0.0,0,0,13.17,-0.0,13.16,0.5,32,13,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9002,idle,0.0,0.0,0,0,-0.44,-7.04,0.0,0,0,13.17,-0.0,13.15,0.4,35,8,24.5,50.7,1017.7,0,0,0,0,stop,0.0
14.9003,idle,0.0,0.0,0,0,-0.44,-7.18,0.0,0,0,13.17,-0.0,13.15,0.4,37,10,24.5,50.7,1017.7,0,0,0,0,stop,0.0
14.9003,idle,0.0,0.0,0,0,-0.44,-7.05,0.0,0,0,13.17,-0.0,13.15,0.42,33,9,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9003,idle,0.0,0.0,0,0,-0.46,-7.08,0.0,0,0,13.17,-0.0,13.15,0.4,30,10,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9003,idle,0.0,0.0,0,0,-0.77,-7.07,0.0,0,0,13.17,-0.0,13.15,0.41,35,15,24.5,50.8,1017.7,0,0,0,0,stop,0.0
14.9004,idle,0.0,0.0,0,0,-0.46,-8.09,0.0,0,0,13.17,-0.0,13.15,0.4,28,13,24.5,50.7,1017.6,0,0,0,0,stop,0.0
14.9004,idle,0.0,0.0,0,0,-0.02,-6.63,0.0,0,0,13.16,-0.0,13.13,0.56,32,8,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9004,idle,0.0,0.0,0,0,-0.99,-5.26,0.0,0,0,13.16,-0.0,13.14,0.49,27,13,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9004,idle,0.0,0.0,0,0,-0.35,-9.03,0.0,0,0,13.17,-0.0,13.15,0.41,28,13,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9005,idle,0.0,0.0,0,0,-0.24,-6.56,0.0,0,0,13.17,-0.0,13.15,0.41,30,10,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9005,idle,0.0,0.0,0,0,-0.42,-6.57,0.0,0,0,13.17,-0.0,13.15,0.42,28,13,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9005,idle,0.0,0.0,0,0,-0.68,-7.74,0.0,0,0,13.17,-0.0,13.15,0.4,29,10,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9006,idle,0.0,0.0,0,0,-0.5,-6.93,0.0,0,0,13.17,-0.0,13.15,0.4,34,10,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9006,idle,0.0,0.0,0,0,-0.61,-6.93,0.0,0,0,13.14,-0.0,13.14,0.41,33,9,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9006,idle,0.0,0.0,0,0,-0.46,-7.07,0.0,0,0,13.15,-0.0,13.15,0.52,28,9,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9006,idle,0.0,0.0,0,0,-0.52,-7.06,0.0,0,0,13.17,-0.0,13.15,0.48,33,15,24.5,50.7,1017.6,0,0,0,0,stop,0.0
14.9007,idle,0.0,0.0,0,0,-0.42,-6.87,0.0,0,0,13.17,-0.0,13.15,0.43,33,10,24.5,50.7,1017.6,0,0,0,0,stop,0.0
14.9007,idle,0.0,0.0,0,0,-0.36,-7.16,0.0,0,0,13.17,-0.0,13.15,0.4,34,15,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9007,idle,0.0,0.0,0,0,-0.52,-6.91,0.0,0,0,13.17,-0.0,13.15,0.41,36,14,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9008,idle,0.0,0.0,0,0,-0.44,-7.11,0.0,0,0,13.17,-0.0,13.15,0.4,30,16,24.5,50.7,1017.6,0,0,0,0,stop,0.0
14.9008,idle,0.0,0.0,0,0,-0.31,-6.96,0.0,0,0,13.17,-0.0,13.15,0.4,35,8,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9008,idle,0.0,0.0,0,0,-0.69,-6.98,0.0,0,0,13.15,-0.0,13.15,0.42,36,10,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9008,idle,0.0,0.0,0,0,-0.46,-7.15,0.0,0,0,13.15,-0.0,13.15,0.45,34,12,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9009,idle,0.0,0.0,0,0,-0.27,-6.9,0.0,0,0,13.17,-0.0,13.15,0.46,35,13,24.5,50.7,1017.6,0,0,0,0,stop,0.0
14.9009,idle,0.0,0.0,0,0,-0.69,-6.95,0.0,0,0,13.17,-0.0,13.15,0.43,35,15,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9009,idle,0.0,0.0,0,0,-0.44,-6.86,0.0,0,0,13.17,-0.0,13.15,0.4,36,14,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9009,idle,0.0,0.0,0,0,-0.68,-7.03,0.0,0,0,13.17,-0.0,13.15,0.42,36,10,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.901,idle,0.0,0.0,0,0,-0.27,-7.1,0.0,0,0,13.17,-0.0,13.15,0.41,29,13,24.5,50.7,1017.6,0,0,0,0,stop,0.0
14.901,idle,0.0,0.0,0,0,-0.79,-7.02,0.0,0,0,13.17,-0.0,13.15,0.4,29,12,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.901,idle,0.0,0.0,0,0,-0.38,-6.9,0.0,0,0,13.16,-0.0,13.15,0.4,30,11,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9011,idle,0.0,0.0,0,0,-0.57,-7.04,0.0,0,0,13.16,-0.0,13.13,0.54,26,15,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9011,idle,0.0,0.0,0,0,-0.55,-7.09,0.0,0,0,13.17,-0.0,13.15,0.49,34,8,24.5,50.8,1017.6,0,0,0,0,stop,0.0
14.9011,idle,0.0,0.0,0,0,-0.44,-7.15,0.0,0,0,13.17,-0.0,13.15,0.4,35,14,24.5,50.8,1017.6,0,0,0,0,stop,0.0
