dataset_id,timestamp,image_path,action,random_distance,bumper_event,total_current,final_current,current_samples,encoder_left,encoder_right,imu_roll,imu_pitch,temperature,pressure,humidity
1,2025-06-16T15:09:32.849512,dataset_001_20250616_150932_849.jpg,3,0.0,none,3.9299999999999997,0.0,8,10533,10287,1.35,-4.27,22.6,1017.9,61.6
