timestamp,action_state,state_instance,imu_roll,imu_pitch,imu_yaw,encoder_left,encoder_right,power_in_voltage,power_in_current,power_out_voltage,power_out_current,ldr_left,ldr_right,temperature,humidity,pressure,bumper_top,bumper_bottom,bumper_left,bumper_right,motion,Solar_In
12.7758,idle,0,-0.09,-7.25,0.0,0,0,13.21,-0.0,13.2,0.07,1,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7758,idle,1,-0.09,-7.28,0.0,0,0,13.21,-0.0,13.2,0.07,0,7,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7759,idle,0,-0.22,-7.14,0.0,0,0,13.21,-0.0,13.2,0.07,2,8,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7759,idle,0,0.02,-7.18,0.0,0,0,13.21,-0.0,13.2,0.08,0,5,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7759,idle,0,-0.28,-7.29,0.0,0,0,13.21,-0.0,13.21,0.07,2,5,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7759,idle,0,-0.11,-7.33,0.0,0,0,13.21,-0.0,13.2,0.07,2,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.776,idle,0,-0.02,-7.09,0.0,0,0,13.21,-0.0,13.2,0.07,2,8,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.776,idle,0,-0.16,-7.23,0.0,0,0,13.21,-0.0,13.21,0.07,1,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7761,idle,0,-0.13,-7.36,0.0,0,0,13.21,-0.0,13.21,0.07,1,5,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7761,idle,0,-0.09,-7.22,0.0,0,0,13.21,-0.0,13.21,0.07,1,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7761,idle,0,-0.17,-7.15,0.0,0,0,13.21,-0.0,13.21,0.07,1,4,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7761,idle,0,-0.17,-7.28,0.0,0,0,13.21,-0.0,13.2,0.08,0,5,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7762,idle,0,-0.13,-7.32,0.0,0,0,13.21,-0.0,13.2,0.08,1,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7762,idle,0,-0.25,-7.25,0.0,0,0,13.21,-0.0,13.2,0.07,2,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7762,idle,0,-0.24,-7.33,0.0,0,0,13.21,-0.0,13.21,0.08,2,7,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7762,idle,0,-0.09,-7.34,0.0,0,0,13.21,-0.0,13.2,0.08,2,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7763,idle,0,-0.17,-7.08,0.0,0,0,13.21,-0.0,13.21,0.08,1,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7763,idle,0,-0.03,-7.26,0.0,0,0,13.21,-0.0,13.2,0.08,2,5,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7763,idle,0,-0.09,-7.28,0.0,0,0,13.21,-0.0,13.2,0.08,3,6,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7763,idle,0,-0.14,-7.25,0.0,0,0,13.21,-0.0,13.2,0.07,1,5,24.1,55.3,1010.2,0,0,0,0,stop,0.0
12.7764,idle,0,-0.25,-7.34,0.0,0,0,13.21,-0.0,13.21,0.07,2,5,24.1,55.3,1010.2,0,0,0,0,stop,0.0
